reactor -1079.069702 585.522766 1155.125000 0.000000 106.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret -1396.018311 437.488342 987.125000 0.000000 -122.000000 0.000000 0.000000 0.000000 1.000000 16.349976 124.762123 0.000000
mgturret -734.278931 256.943542 987.125000 0.000000 -73.000000 0.000000 0.000000 0.000000 1.000000 20.229433 -128.025955 0.000000
mgturret -775.199097 45.205322 987.125000 0.000000 -93.000000 0.000000 0.000000 0.000000 1.000000 0.000000 180.000000 0.000000
arm -709.625854 606.480957 940.424988 0.000000 88.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
medistat -709.429688 530.589722 929.125000 0.000000 91.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
rocketpod -876.098572 28.208599 1024.125000 0.000000 4.000000 0.000000 0.000000 0.000000 1.000000 13.594604 115.970291 0.000000
mgturret -966.335815 25.672901 1024.125000 0.000000 175.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -180.000000 0.000000
rocketpod -1321.003540 29.339184 1024.126953 0.000000 176.000000 0.000000 0.000000 0.000000 1.000000 15.617586 -85.304070 0.000000
drill -1503.399414 551.096924 1143.125000 0.000000 96.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill -679.296631 86.163216 1143.125000 0.000000 -68.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
rocketpod -1462.584839 460.326660 1148.125000 0.000000 177.000000 0.000000 0.000000 0.000000 1.000000 30.000000 -152.393204 0.000000
rocketpod -706.644470 471.559265 1148.125000 0.000000 11.000000 0.000000 0.000000 0.000000 1.000000 30.000000 146.728104 0.000000
rocketpod -1472.270386 169.255341 1148.125000 0.000000 174.000000 0.000000 0.000000 0.000000 1.000000 27.380466 -97.415611 0.000000
rocketpod -699.441772 179.079102 1148.125000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 30.000000 137.561295 0.000000
mgturret -1204.624756 31.837189 1024.125000 0.000000 -97.000000 0.000000 0.000000 0.000000 1.000000 0.000000 180.000000 0.000000
telenode -928.944641 595.335144 948.125000 0.000000 87.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -719.548462 367.491730 932.125000 0.000000 0.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret -848.478027 511.565430 966.125000 0.000000 52.000000 0.000000 0.000000 0.000000 1.000000 30.000000 135.228210 0.000000
overmind -1835.944214 1792.875244 31.125000 0.000000 109.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod -1884.237427 1435.147705 240.875000 0.000000 -89.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
eggpod -1685.026611 1430.108887 240.875000 0.000000 -62.000000 -167.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
eggpod -1692.004883 1508.382080 133.828247 0.000000 67.000000 -76.000000 -0.707107 0.000000 -0.707107 0.000000 0.000000 0.000000
eggpod -1693.262817 1369.619263 135.086258 0.000000 -76.000000 85.000000 -0.707107 0.000000 -0.707107 0.000000 0.000000 0.000000
eggpod -1689.453857 1606.551758 131.277283 0.000000 90.000000 -90.000000 -0.707107 0.000000 -0.707107 0.000000 0.000000 0.000000
eggpod -1893.602539 1306.277222 240.875000 0.000000 160.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
eggpod -1894.200439 1178.408691 240.875000 0.000000 -171.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
eggpod -1899.457153 1047.207031 240.875000 0.000000 -160.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
