reactor -3482.929932 879.645935 580.125000 0.000000 -62.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
overmind 1031.736084 2642.976318 191.124985 0.000000 -33.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
eggpod 811.195862 2660.758545 560.875000 0.000000 164.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
eggpod 794.694336 2461.452393 560.875000 0.000000 -155.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
hive 1004.449158 2462.657715 563.875000 0.000000 -61.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
rocketpod -1546.784180 302.882721 752.125000 0.000000 -81.000000 0.000000 0.000000 0.000000 1.000000 10.486481 166.474045 0.000000
hive 875.398010 2453.026123 563.875000 0.000000 -127.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
rocketpod -740.812622 -601.757324 238.125000 0.000000 48.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill -355.392456 -1103.512451 623.125000 0.000000 -71.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
rocketpod -1824.255249 -281.995239 238.125000 0.000000 145.000000 0.000000 0.000000 0.000000 1.000000 0.000000 -180.000000 0.000000
booster 660.124939 2835.380371 212.382462 0.000000 -49.000000 -49.000000 1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
rocketpod -1810.732178 -167.308136 238.125000 0.000000 170.000000 0.000000 0.000000 0.000000 1.000000 -7.298797 -77.402412 0.000000
drill -378.174438 -1912.561279 591.125000 0.000000 -57.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
trapper 880.875000 2191.815186 249.868805 0.000000 -154.000000 27.000000 -1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
leech 1064.261719 2859.875000 380.357941 0.000000 -10.000000 89.000000 0.000000 -1.000000 0.000000 0.000000 0.000000 0.000000
hive 783.406250 2196.045166 435.875000 0.000000 -59.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
hive 630.222290 2198.462402 435.875000 0.000000 -86.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
drill -2762.935059 -1995.168579 765.381165 0.000000 -119.000000 0.000000 0.000000 0.035692 0.999363 0.000000 0.000000 0.000000
drill -1600.927368 -1819.106934 535.125000 0.000000 30.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
hive 703.170044 2195.430908 435.875000 0.000000 -75.000000 -180.000000 0.000000 0.000000 -1.000000 0.000000 0.000000 0.000000
rocketpod -762.182373 574.656616 238.125000 0.000000 -177.000000 0.000000 0.000000 0.000000 1.000000 -7.762918 -58.642574 0.000000
leech 237.286453 2747.875000 418.686890 0.000000 85.000000 5.000000 0.000000 -1.000000 0.000000 0.000000 0.000000 0.000000
acid_tube 287.557281 2548.278564 191.125000 0.000000 173.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 280.141022 2600.067871 191.125000 0.000000 -171.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
barricade 215.314789 2501.133545 191.125000 0.000000 178.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
barricade 219.967072 2584.983154 191.125000 0.000000 177.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
acid_tube 286.589203 2661.126465 191.125000 0.000000 -163.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech 1067.875000 2274.311279 415.079407 0.000000 -100.000000 98.000000 -1.000000 0.000000 0.000000 0.000000 0.000000 0.000000
rocketpod -756.199707 687.787598 238.125000 0.000000 168.000000 0.000000 0.000000 0.000000 1.000000 -8.798891 -34.740036 0.000000
hive 378.430969 2633.080811 280.663513 0.000000 102.000000 -19.000000 -0.943452 0.104828 0.314484 0.000000 0.000000 0.000000
mgturret -765.350830 -531.767029 103.582092 0.000000 18.000000 0.000000 -0.124035 0.000000 0.992278 0.000000 180.000000 0.000000
mgturret -858.687500 -651.512451 71.082550 0.000000 111.000000 0.000000 -0.235702 -0.235702 0.942809 0.000000 0.000000 0.000000
mgturret -1732.676514 -276.275146 84.125000 0.000000 27.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
leech -822.686035 3252.923340 980.125000 0.000000 91.000000 0.000000 0.000000 0.000000 0.999996 0.000000 0.000000 0.000000
mgturret -1788.703003 -125.328781 84.125000 0.000000 20.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill 2946.215088 877.257141 687.125000 0.000000 -47.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill -4586.228027 3524.930664 766.672363 0.000000 120.000000 0.000000 0.249649 0.000000 0.968336 0.000000 0.000000 0.000000
drill -361.008881 673.899536 636.603760 0.000000 -29.000000 0.000000 0.000000 -0.242536 0.970142 0.000000 0.000000 0.000000
drill -3400.166504 2698.818848 535.125000 0.000000 -108.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill -2955.180420 2004.153931 591.125000 0.000000 -89.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill -3016.266113 3422.351318 591.125000 0.000000 3.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
rocketpod -1896.916138 2610.903564 254.125000 0.000000 103.000000 0.000000 0.000000 0.000000 1.000000 2.330658 -115.244568 0.000000
rocketpod -1891.193970 2478.696533 254.125000 0.000000 -97.000000 0.000000 0.000000 0.000000 1.000000 0.761932 92.843689 0.000000
mgturret -1810.796387 2629.202637 119.901237 0.000000 89.000000 0.000000 0.000000 -0.124035 0.992278 0.000000 180.000000 0.000000
mgturret -1794.167847 2519.639893 112.972977 0.000000 25.000000 0.000000 0.091203 0.212806 0.972829 -1.367748 -103.788445 0.000000
mgturret -1935.399414 2439.140381 109.326065 0.000000 -5.000000 0.000000 -0.124035 0.000000 0.992278 -1.747187 -50.420345 0.000000
telenode -1630.730591 1642.998169 228.125000 0.000000 33.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
telenode -1580.154541 1247.676147 260.125000 0.000000 -42.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
arm -1610.398560 1370.016968 257.590576 0.000000 4.000000 0.000000 0.000000 0.164399 0.986394 0.000000 0.000000 0.000000
telenode -1839.024536 -289.568420 72.201080 0.000000 112.000000 0.000000 0.123091 0.123091 0.984732 0.000000 0.000000 0.000000
medistat -1957.887573 2526.414307 87.854874 0.000000 53.000000 0.000000 -0.093341 0.000000 0.995634 0.000000 0.000000 0.000000
arm -1835.240479 -411.791138 92.055893 0.000000 128.000000 0.000000 0.123091 0.123091 0.984732 0.000000 0.000000 0.000000
drill -2187.520508 2050.627197 643.125000 0.000000 -18.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
rocketpod 750.494690 1329.321899 196.125000 0.000000 1.000000 0.000000 0.000000 0.000000 1.000000 -0.010730 78.075424 0.000000
drill -369.917999 -247.151871 575.125000 0.000000 -2.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill -1101.844238 1044.694214 655.125000 0.000000 13.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
drill -904.946167 2111.548584 578.010437 0.000000 -36.000000 0.000000 0.109589 0.123288 0.986301 0.000000 0.000000 0.000000
drill -462.047729 3028.994141 879.125000 0.000000 74.000000 0.000000 0.000000 -0.000000 1.000000 0.000000 0.000000 0.000000
drill -1169.568237 3306.556641 1231.125000 0.000000 127.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
medistat -1728.428345 -442.878632 72.290298 0.000000 -104.000000 0.000000 0.123091 0.123091 0.984732 0.000000 0.000000 0.000000
mgturret -1587.758911 1725.982666 244.125000 0.000000 -21.000000 0.000000 0.000000 0.000000 1.000000 -19.406672 -120.869675 0.000000
mgturret -1693.916504 1342.334595 269.904297 0.000000 75.000000 0.000000 0.000000 0.164399 0.986394 -15.495634 71.325119 0.000000
mgturret -1541.178711 1125.748535 276.125000 0.000000 -5.000000 0.000000 0.000000 0.000000 1.000000 0.000000 180.000000 0.000000
mgturret -1691.574829 1153.725098 276.125000 0.000000 -12.000000 0.000000 0.000000 0.000000 1.000000 0.000000 0.000000 0.000000
mgturret -1706.676025 1450.864502 251.815994 0.000000 20.000000 0.000000 0.000000 0.164399 0.986394 -19.034712 146.828918 0.000000
mgturret -1617.493652 -601.311707 66.707008 0.000000 9.000000 0.000000 0.060523 -0.242091 0.968364 0.000000 0.000000 0.000000
mgturret -1570.974731 -391.731934 177.423813 0.000000 46.000000 0.000000 -0.256482 -0.000825 0.966549 0.000000 0.000000 0.000000
